,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
34,0.1073,0.16752558052397723,63.43975105293535,3.469515583205922,5.850983310429572,5.814020047926398,7.38456909269593,7.198727994408497,8.41195571233564,9.232403333768463,9.821557750754309,9.952364153984224,9.98498038156211
35,0.1044,0.15991535003770843,61.10810877721447,3.7878433583430606,6.026270587618205,5.764900920864147,7.310149850473057,7.6097227221205,8.263915949324849,9.133180457689587,9.529466866454175,9.742584162916216,9.78281741176077
36,0.088,0.18578614672664195,62.78496563514715,4.305770195768108,6.152952875629188,5.309908029608604,7.537063907992439,7.47370390232793,8.612738985869665,9.218676285368046,9.814935681657971,10.055033452618124,10.059619280490663
37,0.1053,0.1347358563687768,61.53579079010765,3.5853626575800916,5.840842862178046,5.767471849979071,7.059627629205762,6.974572333719699,7.935562788797734,8.975144429683676,9.37876811058258,9.631099948231924,9.718612557984454
38,0.1058,0.19051343702113988,61.12112871088706,3.7466312894380813,6.073874498893966,5.9886038550716165,7.609736963307793,7.655994456728424,8.586478564821444,9.313877642328446,9.452312306399229,9.429160112664169,9.55106549224126
39,0.1021,0.1549215037335587,63.84703111072276,3.5154764799864786,5.927002502770674,5.98085119186052,7.2590165085218405,6.91291416127439,8.087865822139197,9.301302283282817,9.83611330304275,10.058929136876788,10.175639163083602
40,0.0908,0.19440796809816055,61.391431710520436,3.936202078139676,6.124753550694309,5.496273978101279,7.645991671259943,7.176329519739156,8.909632888942557,10.238552420821241,10.309214697528347,10.302428091900444,10.348564960184918
41,0.103,0.18524082465605163,62.00997882338605,4.009000912221204,6.107524315118683,5.8523314826444945,7.563937714797113,7.264058024826404,8.539256019487592,9.624837384423966,10.12513196071545,10.262959639895959,10.362130228098943
42,0.0894,0.15793613192992736,61.731178873054695,3.8206952009777737,5.888166455656566,5.343818990273533,7.266329672160826,7.079925102121543,8.282725963552023,9.379472714374467,9.916349865093634,10.078054935607328,10.09977545889779
43,0.0922,0.15385736292330593,60.09786290767843,4.29526843946266,6.028950078706918,5.564203412911162,7.243237463230965,6.7934650452889755,8.428945961643148,9.66835638149644,9.890780928674687,9.96675913693513,9.99332497950109
44,0.0808,0.14888571464301814,62.15681826433565,3.4372050233114244,5.871952791049128,5.525990342489116,7.182354807474626,6.890524495539189,8.221441937597872,9.221688281261399,9.865393257383582,9.990568203888643,10.02379683545712
45,0.1039,0.17546499247453276,63.12318825043804,3.7855965377245795,6.124023705364886,5.7962043613108065,7.466651595603609,7.133102399445786,8.396099030046335,9.797317393977409,9.989097435597257,10.014355959685492,10.05973929886952
46,0.1041,0.1543814394420222,60.36759519210006,3.860070182557692,6.010373192657817,5.804964954564088,7.254402231865458,7.105588992376806,8.221660013276198,9.349897695914303,9.78674402688346,9.925842662246676,9.93685916559432
47,0.1103,0.17950344670094434,62.07666014247012,3.885179895087642,6.09405367856311,5.855691714460832,7.500479689117146,7.377560951911754,8.53246042964035,9.886942569864585,10.158874759705721,10.178013558122556,10.33071284553337
48,0.111,0.17516841012111867,60.62516117348045,3.830177100135373,6.1766377857815815,5.8399228371285865,7.458685980665071,7.515376711933747,8.302219822180973,9.179007018020172,9.730481419425255,9.918454267993296,10.041005875762284
49,0.1127,0.18355269434160684,61.52627606423707,3.6816304587391677,6.223769265794513,5.953539291840265,7.5281434054210274,7.71291012563287,8.4227822591683,9.135811954330668,9.797127019971782,9.88172364425128,10.017575293407361
50,0.1089,0.16019588076795888,59.8191177055409,3.9524428728822656,6.026684372268176,5.819607088856998,7.306311435460915,7.085572942130398,8.36768031211528,9.549013470826228,9.645422454350348,9.656207110088733,9.699395835059422
51,0.1024,0.20081158053607337,62.06997052426584,3.6259073805804043,6.147181651389453,5.741215689890389,7.719186381079233,7.357278175866476,8.818007565245157,10.012206252484088,10.444359987624965,10.519947772481451,10.665695735976936
52,0.1086,0.18239203182014865,61.15645254767938,3.606666196768348,6.1107628715946145,5.843961170470607,7.531263097445582,7.2912583843845375,8.509959359661899,9.275339412316232,10.006754349267016,10.428322661781891,10.515486363708787
53,0.1028,0.204294505600435,61.619996215778265,3.741457349111066,6.214283342383686,6.0721492693236065,7.7447834341413,7.061842743504659,8.822940879859683,9.977087545786677,10.115261160547641,10.131800634113903,10.204832352180164
54,0.0976,0.15323643594725095,61.54236000413434,3.8005852923203918,5.949652125736399,5.656308230034043,7.245391218884588,6.965488921741333,8.134102109954888,9.20813721611417,10.176446697286115,10.421790249037178,10.578738764212044
55,0.1011,0.19816641784245587,61.49700575526105,3.941499715512098,6.272777060010189,5.72871534043276,7.693010945615056,7.432846422905683,8.544950628251932,9.665431023272733,10.13869943435888,10.16809154510368,10.423640269723615
56,0.113,0.19480994106864674,61.29582803584377,3.6772964565648856,6.116334782240634,6.109751504681128,7.631078141224201,7.454360646746281,8.432638711085092,9.362231798456476,9.866883720724607,10.139880883889406,10.26812711092175
57,0.0695,0.14845164247983672,63.71517094687924,3.7782354306976593,5.857355328237184,5.279914783533595,7.121043985376796,7.0384848393709625,8.397240189763231,9.570331426500509,10.258952815145376,10.528556583828088,10.563286660108842
58,0.1095,0.16521771753695402,62.21416915257926,3.6496573645069113,6.002100681463793,5.867772774067223,7.357844584224935,6.930510755776954,8.376147336064593,8.951765414144312,9.444566597391923,9.598242804953305,9.843726389969438
59,0.0936,0.1820704559589575,61.247913839083154,3.641992579201233,6.037228642967587,5.49685795537917,7.525676211374029,7.132804980943977,8.62315825118537,9.29981829253605,9.68331316122064,9.845956311951765,9.933270985756247
60,0.1104,0.2183364630039609,63.250471231231714,3.965277061166425,6.3281914082947175,6.0421726846666495,7.887733316002392,7.575988991093148,8.922495677794585,9.844172258783162,10.445655106005473,10.541698524676843,10.656129833312601
61,0.1201,0.17350309033923106,60.567063274389554,3.832754630513694,6.071949198639594,5.876857253513737,7.424628095001309,6.987250471813066,8.531331351446523,9.527571969527678,10.188540396385525,10.340772401529145,10.387559851072186
62,0.108,0.17030251149945025,62.144031268290945,3.7631733253641215,5.940628683846065,6.057642208598068,7.398639213199141,7.264079759529803,8.230204583227167,9.028853062517543,9.320453584253437,9.428215097947326,9.461068194113462
